ts,side,usd_notional,cascade
2026-05-07 13:45:49.358,sell,80.11,0
2026-05-07 13:45:49.401,sell,2002.83,0
2026-05-07 13:45:49.407,sell,560.89,0
2026-05-07 13:45:49.432,sell,160.26,0
2026-05-07 13:45:49.529,sell,1041.68,0
2026-05-07 13:45:49.640,sell,3525.54,0
2026-05-07 13:45:49.670,sell,160.26,0
2026-05-07 13:45:49.716,sell,480.77,0
2026-05-07 13:45:49.761,sell,160.22,0
2026-05-07 13:45:49.832,sell,80.11,0
2026-05-07 13:45:49.957,sell,160.27,0
2026-05-07 13:45:49.965,sell,1362.22,0
2026-05-07 13:45:49.967,sell,3205.3,0
2026-05-07 13:45:49.968,sell,961.36,0
2026-05-07 13:45:50.078,sell,240.34,0
2026-05-07 13:45:50.083,sell,80.12,0
2026-05-07 13:45:50.193,sell,80.12,0
2026-05-07 13:45:50.204,sell,240.39,0
2026-05-07 13:45:50.313,sell,160.26,0
2026-05-07 13:45:50.785,sell,40054.85,0
2026-05-07 13:45:51.431,sell,240.31,0
2026-05-07 13:45:51.567,sell,961.21,0
2026-05-07 13:45:51.620,sell,1842.3,0
2026-05-07 13:45:51.727,sell,881.13,0
2026-05-07 13:45:51.764,sell,3284.26,0
2026-05-07 13:45:51.997,sell,1601.97,0
2026-05-07 13:45:59.435,sell,6725.16,0
2026-05-07 13:45:59.469,sell,1681.98,0
2026-05-07 13:45:59.549,sell,320.33,0
2026-05-07 13:45:59.550,sell,480.36,0
2026-05-07 13:45:59.623,sell,1200.96,0
2026-05-07 13:45:59.659,sell,1761.63,0
2026-05-07 13:45:59.687,sell,11372.11,0
2026-05-07 13:45:59.823,sell,480.4,0
2026-05-07 13:45:59.828,sell,10089.54,0
2026-05-07 13:45:59.874,sell,160.17,0
2026-05-07 13:45:59.885,sell,1201.13,0
2026-05-07 13:45:59.959,sell,1281.55,0
2026-05-07 13:46:00.009,sell,320.38,0
2026-05-07 13:46:00.036,sell,1762.04,0
2026-05-07 13:46:00.092,sell,640.75,0
2026-05-07 13:46:00.095,sell,1681.56,0
2026-05-07 13:46:00.099,sell,560.58,0
2026-05-07 13:46:00.130,sell,1040.77,0
2026-05-07 13:46:00.176,sell,80.06,0
2026-05-07 13:46:00.223,sell,6324.89,0
2026-05-07 13:46:00.247,sell,560.47,0
2026-05-07 13:46:00.257,sell,640.71,0
2026-05-07 13:46:00.276,sell,1761.56,0
2026-05-07 13:46:00.294,sell,720.87,0
2026-05-07 13:46:00.386,sell,6083.53,0
2026-05-07 13:46:00.424,sell,4003.01,0
2026-05-07 13:46:00.443,sell,1120.91,0
2026-05-07 13:46:00.562,sell,160.09,0
2026-05-07 13:46:00.609,sell,18250.49,0
2026-05-07 13:46:00.756,sell,1520.93,0
2026-05-07 13:46:00.770,sell,80.05,0
2026-05-07 13:46:00.789,sell,2321.35,0
2026-05-07 13:46:00.801,sell,189639.16,0
2026-05-07 13:46:01.054,sell,560.36,0
2026-05-07 13:46:01.070,sell,1200.73,0
2026-05-07 13:46:01.243,sell,10565.87,0
2026-05-07 13:46:01.262,sell,18010.98,0
2026-05-07 13:46:01.878,sell,160.08,0
2026-05-07 13:46:02.000,sell,24732.36,0
2026-05-07 13:46:02.454,sell,160.07,0
2026-05-07 13:46:02.464,sell,3201.31,0
2026-05-07 13:46:02.468,sell,13847.21,0
2026-05-07 13:46:03.149,sell,80.04,0
2026-05-07 13:47:42.825,sell,12807.44,0
2026-05-07 13:47:43.659,sell,1280.49,0
2026-05-07 13:47:43.985,sell,40893.69,0
2026-05-07 13:47:44.026,sell,5761.95,0
2026-05-07 13:47:44.144,sell,160.06,0
2026-05-07 13:47:44.157,sell,960.38,0
2026-05-07 13:47:44.322,sell,240.09,0
2026-05-07 13:47:44.458,sell,880.25,0
2026-05-07 13:47:44.484,sell,800.18,0
2026-05-07 13:47:44.662,sell,2479.75,0
2026-05-07 13:47:44.752,sell,102564.62,0
2026-05-07 13:47:44.852,sell,16002.42,0
2026-05-07 13:47:44.854,sell,1120.36,0
2026-05-07 13:47:44.873,sell,240.02,0
2026-05-07 13:47:44.908,sell,31519.33,0
2026-05-07 13:47:44.934,sell,2000.01,0
2026-05-07 13:47:44.998,sell,80.02,0
2026-05-07 13:47:45.011,sell,800189,0
2026-05-07 13:47:45.014,sell,20798.02,0
2026-05-07 13:47:45.246,sell,560.01,0
2026-05-07 13:47:45.403,sell,1439.77,0
2026-05-07 13:47:45.431,sell,79.98,0
2026-05-07 13:47:45.447,sell,32886.37,0
2026-05-07 13:47:45.467,sell,5440.61,0
2026-05-07 13:47:45.482,sell,399.94,0
2026-05-07 13:47:45.522,sell,79.98,0
2026-05-07 13:47:45.537,sell,302055,0
2026-05-07 13:47:45.585,sell,719.82,0
2026-05-07 13:47:45.733,sell,39986.95,0
2026-05-07 13:47:46.013,sell,17592.72,0
2026-05-07 13:47:46.020,sell,479.93,0
2026-05-07 13:47:46.042,sell,559.9,0
2026-05-07 13:47:46.109,sell,559.91,0
2026-05-07 13:47:46.111,sell,3839.46,0
2026-05-07 13:47:46.195,sell,2479.22,0
2026-05-07 13:47:46.354,sell,3839.29,0
2026-05-07 13:47:46.409,sell,7998.77,0
2026-05-07 13:47:46.637,sell,38461.77,0
2026-05-07 13:47:47.533,sell,1359.22,0
2026-05-07 13:47:47.543,sell,319.85,0
2026-05-07 13:47:47.697,sell,12312.75,0
2026-05-07 13:47:47.724,sell,399.74,0
2026-05-07 13:47:47.843,sell,239.84,0
2026-05-07 13:47:47.865,sell,1039.27,0
2026-05-07 13:47:48.010,sell,1359.08,0
2026-05-07 13:47:48.014,sell,319.8,0
2026-05-07 13:47:48.026,sell,79.94,0
2026-05-07 13:47:48.108,sell,239.87,0
2026-05-07 13:47:48.439,sell,2638.65,0
2026-05-07 13:47:48.450,sell,79.95,0
2026-05-07 13:47:48.502,sell,2398.08,0
2026-05-07 13:47:48.509,sell,319.8,0
2026-05-07 13:47:48.519,sell,66044.23,0
2026-05-07 13:47:48.556,sell,639.52,0
2026-05-07 13:47:49.023,sell,2398.18,0
2026-05-07 13:47:49.076,sell,399.69,0
2026-05-07 13:47:49.363,sell,79.94,0
2026-05-07 13:47:49.699,sell,479.57,0
2026-05-07 13:47:49.703,sell,18463.78,0
2026-05-07 13:47:49.887,sell,399.67,0
2026-05-07 13:47:50.139,sell,239.79,0
2026-05-07 13:47:51.513,sell,5673.54,0
2026-05-07 13:47:51.658,sell,4876.39,0
2026-05-07 13:47:51.813,sell,639.27,0
2026-05-07 13:47:51.837,sell,799.27,0
2026-05-07 13:47:51.855,sell,79.92,0
2026-05-07 13:47:51.927,sell,159.84,0
2026-05-07 13:47:52.091,sell,719.18,0
2026-05-07 13:47:52.174,sell,26293.81,0
2026-05-07 13:47:52.221,sell,319.66,0
2026-05-07 13:47:52.261,sell,150067.22,0
2026-05-07 13:47:52.288,sell,9749.7,0
2026-05-07 13:47:52.635,sell,23889.98,0
2026-05-07 13:47:52.796,sell,15986.04,0
2026-05-07 13:47:52.845,sell,239.71,0
2026-05-07 13:47:53.326,sell,958.68,0
2026-05-07 13:47:53.450,sell,79.89,0
2026-05-07 13:47:53.681,sell,79.89,0
2026-05-07 13:47:54.193,sell,1038.59,0
2026-05-07 13:47:54.206,sell,1597.83,0
2026-05-07 13:47:54.298,sell,43147.89,0
2026-05-07 13:49:30.066,sell,3994.3,0
2026-05-07 13:49:30.254,sell,639.08,0
2026-05-07 13:49:30.428,sell,639.02,0
2026-05-07 13:49:30.492,sell,479.26,0
2026-05-07 13:49:30.737,sell,1597.65,0
2026-05-07 13:49:30.916,sell,159.75,0
2026-05-07 13:49:31.081,sell,79.88,0
2026-05-07 13:49:31.168,sell,718.87,0
2026-05-07 13:49:31.273,sell,239.63,0
2026-05-07 13:49:31.403,sell,79.88,0
2026-05-07 13:49:32.608,sell,1517.52,0
2026-05-07 13:49:32.747,sell,479.18,0
2026-05-07 13:49:32.912,sell,239.58,0
2026-05-07 13:49:32.981,sell,159.73,0
2026-05-07 13:49:33.245,sell,79.87,0
2026-05-07 13:49:33.278,sell,559.04,0
2026-05-07 13:49:33.459,sell,2396.1,0
2026-05-07 13:49:33.875,sell,9024.11,0
2026-05-07 13:51:19.443,sell,2156.03,0
2026-05-07 13:51:19.633,sell,479.03,0
2026-05-07 13:51:19.669,sell,1117.8,0
2026-05-07 13:51:19.869,sell,159.69,0
2026-05-07 13:51:19.920,sell,1117.92,0
2026-05-07 13:51:20.229,sell,159.69,0
2026-05-07 13:51:20.371,sell,8861.21,0
2026-05-07 13:51:20.566,sell,9978.79,0
2026-05-07 13:51:20.894,sell,11017.33,0
2026-05-07 13:51:20.998,sell,79.83,0
2026-05-07 13:51:21.107,sell,718.46,0
2026-05-07 13:51:21.134,sell,638.63,0
2026-05-07 13:59:07.444,buy,2750.56,0
2026-05-07 14:12:21.938,buy,647.88,0
2026-05-07 14:12:33.788,buy,891.51,0
2026-05-07 14:31:11.848,sell,2556.61,0
2026-05-07 14:31:18.449,sell,239.6,0
2026-05-07 14:31:20.647,sell,7508.36,0
2026-05-07 14:32:43.820,sell,798.37,0
2026-05-07 14:32:44.044,sell,79.85,0
2026-05-07 14:32:44.182,sell,718.61,0
2026-05-07 14:32:44.421,sell,398.94,0
2026-05-07 14:32:44.494,sell,2792.67,0
2026-05-07 14:32:44.525,sell,2234.3,0
2026-05-07 14:32:44.590,sell,40455.3,0
2026-05-07 14:32:44.672,sell,15964.64,0
2026-05-07 14:32:44.714,sell,3193.68,0
2026-05-07 14:32:44.763,sell,478.95,0
2026-05-07 14:32:44.783,sell,399.05,0
2026-05-07 14:32:44.788,sell,718.22,0
2026-05-07 14:32:44.880,sell,2474.69,0
2026-05-07 14:32:44.917,sell,239.46,0
2026-05-07 14:32:44.935,sell,79.82,0
2026-05-07 14:32:44.972,sell,159.61,0
2026-05-07 14:32:44.988,sell,3830.53,0
2026-05-07 14:32:45.011,sell,1037.64,0
2026-05-07 14:32:45.023,sell,79.82,0
2026-05-07 14:32:45.062,sell,79.83,0
2026-05-07 14:32:45.064,sell,18755.11,0
2026-05-07 14:32:45.068,sell,957.75,0
2026-05-07 14:32:45.099,sell,319.26,0
2026-05-07 14:32:45.109,sell,2953.15,0
2026-05-07 14:32:45.165,sell,399.03,0
2026-05-07 14:32:45.169,sell,558.51,0
2026-05-07 14:32:45.266,sell,2474.34,0
2026-05-07 14:32:45.323,sell,159.61,0
2026-05-07 14:32:45.417,sell,478.68,0
2026-05-07 14:32:45.832,sell,239.32,0
2026-05-07 14:32:45.894,sell,478.7,0
2026-05-07 14:32:45.986,sell,478.63,0
2026-05-07 14:32:46.016,sell,1435.91,0
2026-05-07 14:32:46.136,sell,398.86,0
2026-05-07 14:32:46.156,sell,79.78,0
2026-05-07 14:32:46.204,sell,159.56,0
2026-05-07 14:32:46.207,sell,319.11,0
2026-05-07 14:32:46.245,sell,159.54,0
2026-05-07 14:32:46.249,sell,24892.83,0
2026-05-07 14:32:46.292,sell,398.85,0
2026-05-07 14:34:02.118,sell,79773.4,0
2026-05-07 14:34:54.430,sell,4067.86,0
2026-05-07 14:35:05.464,sell,159.55,0
2026-05-07 14:35:52.809,sell,318.99,0
2026-05-07 14:35:52.984,sell,5582.39,0
2026-05-07 14:35:53.176,sell,239.26,0
2026-05-07 14:35:53.304,sell,558.3,0
2026-05-07 14:35:53.388,sell,1515.34,0
2026-05-07 14:35:55.878,sell,1913.8,0
2026-05-07 14:35:56.171,sell,8691.62,0
2026-05-07 14:37:10.442,sell,797.35,0
2026-05-07 14:37:11.027,sell,318.95,0
2026-05-07 14:37:11.163,sell,5980.27,0
2026-05-07 14:37:11.771,sell,159.45,0
2026-05-07 14:37:11.791,sell,30775.78,0
2026-05-07 14:37:11.886,sell,77802.72,0
2026-05-07 14:37:11.887,sell,7574.17,0
2026-05-07 14:37:11.940,sell,1913.17,0
2026-05-07 14:37:12.058,sell,1594.44,0
2026-05-07 14:37:12.176,sell,478.36,0
2026-05-07 14:37:12.249,sell,398.65,0
2026-05-07 14:37:12.499,sell,797.3,0
2026-05-07 14:37:12.509,sell,5262.03,0
2026-05-07 14:37:49.494,sell,159.41,0
2026-05-07 14:37:50.802,sell,239.11,0
2026-05-07 14:37:50.929,sell,7093.37,0
2026-05-07 14:37:51.011,sell,1992.53,0
2026-05-07 14:37:51.016,sell,2391.05,0
2026-05-07 14:37:51.064,sell,79.7,0
2026-05-07 14:37:57.392,sell,398.48,0
2026-05-07 14:37:57.605,sell,3426.79,0
2026-05-07 14:37:57.651,sell,5419.09,0
2026-05-07 14:37:57.680,sell,159.38,0
2026-05-07 14:37:57.730,sell,159.38,0
2026-05-07 14:37:57.755,sell,876.63,0
2026-05-07 14:37:58.155,sell,318.78,0
2026-05-07 14:37:58.158,sell,4542.18,0
2026-05-07 14:37:58.197,sell,18808.47,0
2026-05-07 14:37:58.285,sell,79.69,0
2026-05-07 14:37:59.201,sell,121279.2,0
2026-05-07 14:37:59.322,sell,557.79,0
2026-05-07 14:38:08.332,sell,2868.64,0
2026-05-07 14:38:08.592,sell,10915.64,0
2026-05-07 14:38:08.626,sell,79.68,0
2026-05-07 14:38:08.685,sell,2868.2,0
2026-05-07 14:38:09.067,sell,54257.59,0
2026-05-07 14:38:09.287,sell,159.36,0
2026-05-07 14:38:09.700,sell,1434.09,0
2026-05-07 14:38:10.479,sell,5098.88,0
2026-05-07 14:38:11.483,sell,796.63,0
2026-05-07 14:38:11.676,sell,3744.14,0
2026-05-07 14:38:11.765,sell,2071.32,0
2026-05-07 14:38:11.867,sell,4939.21,0
2026-05-07 14:38:12.101,sell,2389.98,0
2026-05-07 14:38:12.356,sell,238.97,0
2026-05-07 14:38:12.461,sell,31864.04,0
2026-05-07 14:38:12.595,sell,1672.84,0
2026-05-07 14:38:12.603,sell,79.66,0
2026-05-07 14:38:12.658,sell,5815.32,0
2026-05-07 14:38:12.933,sell,34812.16,0
2026-05-07 14:38:13.295,sell,79.66,0
2026-05-07 14:38:16.444,sell,637.16,0
2026-05-07 14:38:16.489,sell,716.89,0
2026-05-07 14:38:16.652,sell,557.56,0
2026-05-07 14:38:16.709,sell,2946.97,0
2026-05-07 14:38:16.925,sell,477.92,0
2026-05-07 14:38:17.270,sell,238.94,0
2026-05-07 14:38:19.371,sell,5574.92,0
2026-05-07 14:38:19.801,sell,3106.01,0
2026-05-07 14:38:19.897,sell,1035.28,0
2026-05-07 14:38:21.658,sell,1672.33,0
2026-05-07 14:38:21.726,sell,1353.72,0
2026-05-07 14:38:21.846,sell,1672.18,0
2026-05-07 14:38:21.964,sell,77082.52,0
2026-05-07 14:38:22.037,sell,1353.78,0
2026-05-07 14:38:22.085,sell,9715.46,0
2026-05-07 14:38:22.222,sell,4778.1,0
2026-05-07 14:38:22.418,sell,159.26,0
2026-05-07 14:38:22.931,sell,823222.2,0
2026-05-07 14:38:23.140,sell,1911.02,0
2026-05-07 14:38:34.871,buy,1205.61,0
2026-05-07 14:38:35.406,sell,1910.98,0
2026-05-07 14:38:38.965,sell,796.3,0
2026-05-07 14:38:39.627,sell,159.23,0
2026-05-07 14:38:39.880,sell,8122.02,0
2026-05-07 14:38:39.989,sell,3423.46,0
2026-05-07 14:38:40.043,sell,1114.66,0
2026-05-07 14:38:40.488,sell,1273.87,0
2026-05-07 14:48:49.336,sell,717.25,0
2026-05-07 15:18:39.445,sell,79.55,0
2026-05-07 15:18:39.490,sell,129100.56,0
2026-05-07 15:18:39.521,sell,24994.12,0
2026-05-07 15:18:39.534,sell,320509.97,0
2026-05-07 15:18:39.553,sell,79.55,0
2026-05-07 15:18:39.582,sell,557.26,0
2026-05-07 15:18:39.588,sell,79.56,0
2026-05-07 15:18:39.601,sell,795.48,0
2026-05-07 15:18:39.606,sell,318.28,0
2026-05-07 15:18:39.732,sell,79.6,0
2026-05-07 15:18:39.743,sell,2228.06,0
2026-05-07 15:18:39.762,sell,79.55,0
2026-05-07 15:18:39.807,sell,3581.79,0
2026-05-07 15:18:39.808,sell,57471.2,0
2026-05-07 15:18:39.814,sell,1352.15,0
2026-05-07 15:18:39.897,sell,8753.95,0
2026-05-07 15:18:40.018,sell,238.78,0
2026-05-07 15:18:40.055,sell,5171.17,0
2026-05-07 15:18:40.086,sell,318.38,0
2026-05-07 15:18:40.096,sell,1273.66,0
2026-05-07 15:18:40.127,sell,1114.26,0
2026-05-07 15:18:40.169,sell,3182.64,0
2026-05-07 15:18:40.176,sell,16864.71,0
2026-05-07 15:18:40.191,sell,79.55,0
2026-05-07 15:18:40.222,sell,477.2,0
2026-05-07 15:18:40.225,sell,1034.55,0
2026-05-07 15:18:40.255,sell,79.6,0
2026-05-07 15:18:40.308,sell,159.15,0
2026-05-07 15:18:40.318,sell,636.36,0
2026-05-07 15:18:40.581,sell,12326.87,0
2026-05-07 15:18:40.881,sell,238.58,0
2026-05-07 15:18:41.016,sell,44615.21,0
2026-05-07 15:18:41.259,sell,2306.21,0
2026-05-07 15:18:41.277,sell,397.67,0
2026-05-07 15:18:41.318,sell,79.52,0
2026-05-07 15:18:41.792,sell,79.5,0
2026-05-07 15:18:41.821,sell,2862.42,0
2026-05-07 15:18:41.848,sell,1669.44,0
2026-05-07 15:18:41.974,sell,79.5,0
2026-05-07 15:18:41.992,sell,93101.88,0
2026-05-07 15:18:42.052,sell,635.94,0
2026-05-07 15:18:42.148,sell,556.45,0
2026-05-07 15:18:42.200,sell,1908.3,0
2026-05-07 15:18:42.215,sell,1828.72,0
2026-05-07 15:18:42.218,sell,3339.39,0
2026-05-07 15:18:42.240,sell,10575.85,0
2026-05-07 15:20:50.304,sell,24087.26,0
2026-05-07 15:20:58.588,sell,794.87,0
2026-05-07 15:20:59.174,sell,8028.17,0
2026-05-07 15:21:00.044,sell,874.32,0
2026-05-07 15:21:00.489,sell,3497.38,0
2026-05-07 15:21:00.759,sell,874.18,0
2026-05-07 15:21:02.173,sell,4927.1,0
2026-05-07 15:21:04.526,sell,8660.56,0
2026-05-07 15:21:04.647,sell,2622.06,0
2026-05-07 15:21:06.023,sell,158.91,0
2026-05-07 15:21:09.392,sell,556.08,0
2026-05-07 15:21:09.445,sell,79.45,0
2026-05-07 15:21:09.471,sell,238.34,0
2026-05-07 15:21:09.620,sell,238.33,0
2026-05-07 15:21:09.635,sell,635.55,0
2026-05-07 15:21:09.645,sell,556.08,0
2026-05-07 15:21:09.761,sell,317.76,0
2026-05-07 15:21:10.033,sell,635.49,0
2026-05-07 15:21:10.198,sell,1985.9,0
2026-05-07 15:22:20.874,sell,397.17,0
2026-05-07 15:22:21.529,sell,4130.5,0
2026-05-07 15:22:22.071,sell,10723.47,0
2026-05-07 15:22:22.148,sell,10167.3,0
2026-05-07 15:22:23.727,sell,79.43,0
2026-05-07 15:22:23.884,sell,1985.74,0
2026-05-07 15:23:03.534,sell,317.66,0
2026-05-07 15:23:03.684,sell,3732.5,0
2026-05-07 15:23:04.082,sell,397.09,0
2026-05-07 15:23:04.204,sell,79.42,0
2026-05-07 15:23:04.317,sell,555.95,0
2026-05-07 15:23:04.340,sell,317.7,0
2026-05-07 15:23:04.703,sell,158.82,0
2026-05-07 15:23:05.080,sell,476.42,0
2026-05-07 15:23:05.196,sell,7941.05,0
2026-05-07 15:23:58.061,sell,79.39,0
2026-05-07 15:23:58.436,sell,873.39,0
2026-05-07 15:24:00.294,sell,8891.38,0
2026-05-07 15:24:00.507,sell,242688.2,0
2026-05-07 15:24:00.537,sell,1587.76,0
2026-05-07 15:24:01.272,sell,476.31,0
2026-05-07 15:24:01.748,sell,158.77,0
2026-05-07 15:24:21.369,sell,635.02,0
2026-05-07 15:24:21.590,sell,1587.54,0
2026-05-07 15:24:21.639,sell,5794.29,0
2026-05-07 15:24:21.725,sell,317.52,0
2026-05-07 15:24:21.814,sell,158.75,0
2026-05-07 15:24:22.052,sell,127167.56,0
2026-05-07 15:24:22.059,sell,1587.6,0
2026-05-07 15:24:22.327,sell,10160.64,0
2026-05-07 15:24:42.463,sell,1190.41,0
2026-05-07 15:24:42.598,sell,79.37,0
2026-05-07 15:24:42.684,sell,79.37,0
2026-05-07 15:24:42.697,sell,952.34,0
2026-05-07 15:24:43.100,sell,1428.57,0
2026-05-07 15:24:43.122,sell,158.73,0
2026-05-07 15:26:49.150,sell,2779.69,0
2026-05-07 15:26:50.365,sell,4845.8,0
2026-05-07 15:26:50.982,sell,3016.36,0
2026-05-07 15:26:56.083,sell,6270.81,0
2026-05-07 15:26:56.458,sell,1666.11,0
2026-05-07 15:26:56.459,sell,158.65,0
2026-05-07 15:26:56.469,sell,158.67,0
2026-05-07 15:26:56.541,sell,79.35,0
2026-05-07 15:26:56.544,sell,317.39,0
2026-05-07 15:26:56.547,sell,2696.84,0
2026-05-07 15:26:56.549,sell,4362.95,0
2026-05-07 15:26:56.550,sell,2458.95,0
2026-05-07 15:26:56.551,sell,163142.11,0
2026-05-07 15:26:56.579,sell,475.79,0
2026-05-07 15:26:56.618,sell,2380.27,0
2026-05-07 15:26:56.781,sell,1903.73,0
2026-05-07 15:26:56.786,sell,158.61,0
2026-05-07 15:26:56.800,sell,4916.05,0
2026-05-07 15:26:56.806,sell,2301.41,0
2026-05-07 15:26:56.820,sell,56771.57,0
2026-05-07 15:26:56.847,sell,47601.12,0
2026-05-07 15:26:56.861,sell,793.07,0
2026-05-07 15:26:56.911,sell,6741.73,0
2026-05-07 15:26:56.927,sell,152074.58,0
2026-05-07 15:26:56.932,sell,325294.41,0
2026-05-07 15:26:56.942,sell,30780.93,0
2026-05-07 15:26:56.959,sell,475.79,0
2026-05-07 15:26:56.964,sell,8010.27,0
2026-05-07 15:26:56.968,sell,5711.9,0
2026-05-07 15:26:56.972,sell,158.57,0
2026-05-07 15:26:56.977,sell,8723,0
2026-05-07 15:26:56.978,sell,317.16,0
2026-05-07 15:26:57.020,sell,5472.53,0
2026-05-07 15:26:57.032,sell,237.87,0
2026-05-07 15:26:57.063,sell,3330.42,0
2026-05-07 15:26:57.083,sell,396.58,0
2026-05-07 15:26:57.121,sell,1824.22,0
2026-05-07 15:26:57.168,sell,634.74,0
2026-05-07 15:26:57.186,sell,1903.68,0
2026-05-07 15:26:57.203,sell,317.18,0
2026-05-07 15:26:57.212,sell,19110.26,0
2026-05-07 15:26:57.223,sell,11101.51,0
2026-05-07 15:26:57.241,sell,1031.21,0
2026-05-07 15:26:57.284,sell,27119.2,0
2026-05-07 15:26:57.289,sell,7772.02,0
2026-05-07 15:26:57.327,sell,28784.19,0
2026-05-07 15:26:57.342,sell,79.33,0
2026-05-07 15:26:57.355,sell,79.28,0
2026-05-07 15:26:57.362,sell,555.25,0
2026-05-07 15:26:57.429,sell,555.41,0
2026-05-07 15:26:57.432,sell,872.52,0
2026-05-07 15:26:57.446,sell,396.65,0
2026-05-07 15:27:00.489,sell,2775.92,0
2026-05-07 15:28:28.696,sell,1428.24,0
2026-05-07 15:42:43.572,sell,79.58,0
2026-05-07 15:58:22.915,sell,79.46,0
2026-05-07 16:07:42.550,sell,2219.85,0
2026-05-07 16:08:03.604,sell,396.37,0
2026-05-07 16:12:08.788,sell,79.31,0
2026-05-07 16:47:29.739,buy,80.28,0
2026-05-07 17:16:39.274,sell,7147.98,0
2026-05-07 17:26:03.536,sell,3249.98,0
2026-05-07 17:26:03.672,sell,1109.8,0
2026-05-07 17:26:04.237,sell,317.08,0
2026-05-07 17:26:04.692,sell,396.19,0
2026-05-07 17:26:04.698,sell,237.77,0
2026-05-07 17:26:04.905,sell,2615.56,0
2026-05-07 17:26:04.963,sell,871.69,0
2026-05-07 17:26:05.129,sell,9826.81,0
2026-05-07 17:26:05.183,sell,158.49,0
2026-05-07 17:26:05.214,sell,2615.01,0
2026-05-07 17:26:05.514,sell,2456.26,0
2026-05-07 17:26:05.592,sell,4436.38,0
2026-05-07 17:26:06.044,sell,31687.48,0
2026-05-07 17:26:06.183,sell,396.15,0
2026-05-07 17:26:06.210,sell,79.23,0
2026-05-07 17:26:06.282,sell,1109.21,0
2026-05-07 17:26:06.399,sell,158.44,0
2026-05-07 17:26:06.431,sell,3563.86,0
2026-05-07 17:26:06.473,sell,237.56,0
2026-05-07 17:26:06.549,sell,158.37,0
2026-05-07 17:26:06.573,sell,871.12,0
2026-05-07 17:26:06.652,sell,14808.31,0
2026-05-07 17:26:06.835,sell,2533.77,0
2026-05-07 17:26:06.881,sell,9502.88,0
2026-05-07 17:26:06.918,sell,2296.8,0
2026-05-07 17:26:06.992,sell,65826.92,0
2026-05-07 17:26:07.037,sell,1425.26,0
2026-05-07 17:26:07.057,sell,1900.25,0
2026-05-07 17:26:07.091,sell,237.57,0
2026-05-07 17:26:07.118,sell,1188.14,0
2026-05-07 17:26:07.251,sell,5781.51,0
2026-05-07 17:26:07.367,sell,18135.56,0
2026-05-07 17:26:07.373,sell,2534.91,0
2026-05-07 17:26:07.378,sell,633.69,0
2026-05-07 17:26:07.392,sell,633.52,0
2026-05-07 17:26:07.395,sell,19877.74,0
2026-05-07 17:26:09.409,sell,1266.85,0
2026-05-07 17:26:46.523,sell,791.66,0
2026-05-07 17:26:46.563,sell,554.16,0
2026-05-07 17:26:47.339,sell,3325.03,0
2026-05-07 17:26:47.375,sell,316.67,0
2026-05-07 17:26:47.578,sell,79.16,0
2026-05-07 17:26:47.597,sell,474.97,0
2026-05-07 17:26:47.710,sell,3958.01,0
2026-05-07 17:26:47.727,sell,1899.92,0
2026-05-07 17:26:47.958,sell,25569.55,0
2026-05-07 17:26:47.990,sell,15199.35,0
2026-05-07 17:26:48.039,sell,791.63,0
2026-05-07 17:26:49.483,sell,1187.08,0
2026-05-07 17:26:49.520,sell,64973.28,0
2026-05-07 17:26:49.522,sell,2057.82,0
2026-05-07 17:26:49.531,sell,474.84,0
2026-05-07 17:26:49.562,sell,316.63,0
2026-05-07 17:26:49.594,sell,8707.08,0
2026-05-07 17:26:49.627,sell,1266.32,0
2026-05-07 17:26:49.656,sell,1424.54,0
2026-05-07 17:26:49.724,sell,2057.89,0
2026-05-07 17:26:49.755,sell,79.14,0
2026-05-07 17:26:49.765,sell,9495.61,0
2026-05-07 17:26:49.991,sell,29684.06,0
2026-05-07 17:26:50.074,sell,1187.2,0
2026-05-07 17:26:50.078,sell,554.05,0
2026-05-07 17:26:50.114,sell,27382.99,0
2026-05-07 17:26:50.136,sell,1107.86,0
2026-05-07 17:26:50.138,sell,474.92,0
2026-05-07 17:26:50.160,sell,237.46,0
2026-05-07 17:26:50.224,sell,237.42,0
2026-05-07 17:26:50.231,sell,1424.4,0
2026-05-07 17:26:50.275,sell,554.01,0
2026-05-07 17:26:50.337,sell,158.27,0
2026-05-07 17:27:01.456,sell,791.25,0
2026-05-07 17:27:01.483,sell,3164.9,0
2026-05-07 17:27:01.507,sell,3243.69,0
2026-05-07 17:27:01.593,sell,3165.14,0
2026-05-07 17:27:01.711,sell,553.85,0
2026-05-07 17:27:01.752,sell,4746.86,0
2026-05-07 17:27:01.794,sell,633.14,0
2026-05-07 17:27:01.800,sell,395.58,0
2026-05-07 17:27:01.941,sell,130397.67,0
2026-05-07 17:27:02.113,sell,23743.35,0
2026-05-07 17:27:02.134,sell,79.11,0
2026-05-07 17:27:02.192,sell,1661.67,0
2026-05-07 17:27:02.347,sell,791.12,0
2026-05-07 17:27:02.395,sell,22870.88,0
2026-05-07 17:27:03.054,sell,20015.16,0
2026-05-07 17:27:03.439,sell,158.22,0
2026-05-07 17:27:04.621,sell,395.46,0
2026-05-07 17:27:04.628,sell,12337.42,0
2026-05-07 17:27:04.660,sell,79.11,0
2026-05-07 17:27:04.682,sell,79.11,0
2026-05-07 17:27:04.784,sell,2372.78,0
2026-05-07 17:27:05.109,sell,79.09,0
2026-05-07 17:27:05.214,sell,711.76,0
